,Cambodia_frp,Myanmar_frp,Thailand_frp,Lao_PDR_frp
2018-01-09 03:00:00,0.0,0.0,0.0,0.0
2018-01-09 04:00:00,0.0,0.0,0.0,0.0
2018-01-09 05:00:00,0.0,0.0,0.0,0.0
2018-01-09 06:00:00,0.0,0.0,0.0,0.0
2018-01-09 07:00:00,0.0,0.0,0.0,0.0
2018-01-09 08:00:00,0.0,0.0,0.0,0.0
2018-01-09 09:00:00,0.0,0.0,0.0,0.0
2018-01-09 10:00:00,0.0,0.0,0.0,0.0
2018-01-09 11:00:00,0.0,0.0,0.0,0.0
2018-01-09 12:00:00,7.460257731958764,19.47560975609756,7.517716535433072,5.588030303030306
2018-01-09 13:00:00,0.0,0.0,0.0,0.0
2018-01-09 14:00:00,0.0,5.844313725490201,5.661666666666668,0.0
2018-01-09 15:00:00,0.0,0.0,0.0,0.0
2018-01-09 16:00:00,0.0,0.0,0.0,0.0
2018-01-09 17:00:00,0.0,0.0,0.0,0.0
2018-01-09 18:00:00,0.0,0.0,0.0,0.0
2018-01-09 19:00:00,0.0,0.0,0.0,0.0
2018-01-09 20:00:00,0.0,0.0,0.0,0.0
2018-01-09 21:00:00,0.0,0.0,0.0,0.0
2018-01-09 22:00:00,0.0,0.0,0.0,0.0
2018-01-09 23:00:00,0.0,0.0,0.0,0.0
2018-01-10 00:00:00,0.0,0.0,0.0,0.0
2018-01-10 01:00:00,1.2438461538461534,0.7966666666666667,1.8376470588235296,0.6446153846153846
2018-01-10 02:00:00,0.0,0.0,0.0,0.0
2018-01-10 03:00:00,0.0,1.0233333333333332,0.0,0.0
2018-01-10 04:00:00,0.0,0.0,0.0,0.0
2018-01-10 05:00:00,0.0,0.0,0.0,0.0
2018-01-10 06:00:00,0.0,0.0,0.0,0.0
2018-01-10 07:00:00,0.0,0.0,0.0,0.0
2018-01-10 08:00:00,0.0,0.0,0.0,0.0
2018-01-10 09:00:00,0.0,0.0,0.0,0.0
2018-01-10 10:00:00,0.0,0.0,0.0,0.0
2018-01-10 11:00:00,0.0,0.0,0.0,0.0
2018-01-10 12:00:00,6.026839464882937,0.0,2.88,4.160294117647059
2018-01-10 13:00:00,0.0,0.0,0.0,0.0
2018-01-10 14:00:00,8.278181818181817,5.984886363636364,7.3461904761904755,0.0
2018-01-10 15:00:00,0.0,0.0,0.0,0.0
2018-01-10 16:00:00,0.0,0.0,0.0,0.0
2018-01-10 17:00:00,0.0,0.0,0.0,0.0
2018-01-10 18:00:00,0.0,0.0,0.0,0.0
2018-01-10 19:00:00,0.0,0.0,0.0,0.0
2018-01-10 20:00:00,0.0,0.0,0.0,0.0
2018-01-10 21:00:00,0.0,0.0,0.0,0.0
2018-01-10 22:00:00,0.0,0.0,0.0,0.0
2018-01-10 23:00:00,0.0,0.0,0.0,0.0
2018-01-11 00:00:00,0.0,0.0,0.0,0.0
2018-01-11 01:00:00,1.0903932584269664,0.0,0.8269230769230769,1.1177777777777778
2018-01-11 02:00:00,0.0,0.8233333333333333,1.27,0.0
2018-01-11 03:00:00,0.0,0.0,0.0,0.0
2018-01-11 04:00:00,0.0,0.0,0.0,0.0
2018-01-11 05:00:00,0.0,0.0,0.0,0.0
2018-01-11 06:00:00,0.0,0.0,0.0,0.0
2018-01-11 07:00:00,0.0,0.0,0.0,0.0
2018-01-11 08:00:00,0.0,0.0,0.0,0.0
2018-01-11 09:00:00,0.0,0.0,0.0,0.0
2018-01-11 10:00:00,0.0,0.0,0.0,0.0
2018-01-11 11:00:00,0.0,0.0,0.0,0.0
2018-01-11 12:00:00,8.302457627118644,0.0,0.0,8.684285714285716
2018-01-11 13:00:00,7.5619889502762465,4.352659279778393,6.156486486486486,5.824130434782608
2018-01-11 14:00:00,0.0,0.0,0.0,0.0
2018-01-11 15:00:00,0.0,0.0,0.0,0.0
2018-01-11 16:00:00,0.0,0.0,0.0,0.0
2018-01-11 17:00:00,0.0,0.0,0.0,0.0
2018-01-11 18:00:00,0.0,0.0,0.0,0.0
2018-01-11 19:00:00,0.0,0.0,0.0,0.0
2018-01-11 20:00:00,0.0,0.0,0.0,0.0
2018-01-11 21:00:00,0.0,0.0,0.0,0.0
2018-01-11 22:00:00,0.0,0.0,0.0,0.0
2018-01-11 23:00:00,0.0,0.0,0.0,0.0
2018-01-12 00:00:00,1.0137499999999997,0.0,1.3,0.7300000000000001
2018-01-12 01:00:00,0.0,0.0,0.0,0.0
2018-01-12 02:00:00,1.3383333333333336,0.955,1.032962962962963,0.66
2018-01-12 03:00:00,0.0,0.0,0.0,0.0
2018-01-12 04:00:00,0.0,0.0,0.0,0.0
2018-01-12 05:00:00,0.0,0.0,0.0,0.0
2018-01-12 06:00:00,0.0,0.0,0.0,0.0
2018-01-12 07:00:00,0.0,0.0,0.0,0.0
2018-01-12 08:00:00,0.0,0.0,0.0,0.0
2018-01-12 09:00:00,0.0,0.0,0.0,0.0
2018-01-12 10:00:00,0.0,0.0,0.0,0.0
2018-01-12 11:00:00,0.0,0.0,0.0,0.0
2018-01-12 12:00:00,0.0,0.0,0.0,0.0
2018-01-12 13:00:00,7.452951388888882,5.383999999999999,6.946298342541435,6.31878571428572
2018-01-12 14:00:00,0.0,0.0,0.0,0.0
2018-01-12 15:00:00,0.0,0.0,0.0,0.0
2018-01-12 16:00:00,0.0,0.0,0.0,0.0
2018-01-12 17:00:00,0.0,0.0,0.0,0.0
2018-01-12 18:00:00,0.0,0.0,0.0,0.0
2018-01-12 19:00:00,0.0,0.0,0.0,0.0
2018-01-12 20:00:00,0.0,0.0,0.0,0.0
2018-01-12 21:00:00,0.0,0.0,0.0,0.0
2018-01-12 22:00:00,0.0,0.0,0.0,0.0
2018-01-12 23:00:00,0.0,0.0,0.0,0.0
2018-01-13 00:00:00,3.15375,0.0,0.0,0.0
2018-01-13 01:00:00,0.0,0.0,0.0,0.0
2018-01-13 02:00:00,1.2114655172413795,0.7829166666666666,1.0043548387096777,1.134
2018-01-13 03:00:00,0.0,0.0,0.0,0.0
2018-01-13 04:00:00,0.0,0.0,0.0,0.0
2018-01-13 05:00:00,0.0,0.0,0.0,0.0
2018-01-13 06:00:00,0.0,0.0,0.0,0.0
2018-01-13 07:00:00,0.0,0.0,0.0,0.0
2018-01-13 08:00:00,0.0,0.0,0.0,0.0
2018-01-13 09:00:00,0.0,0.0,0.0,0.0
2018-01-13 10:00:00,0.0,0.0,0.0,0.0
2018-01-13 11:00:00,0.0,0.0,0.0,0.0
2018-01-13 12:00:00,0.0,0.0,0.0,0.0
2018-01-13 13:00:00,6.29836168639053,5.348554913294796,5.80379194630873,5.783960000000002
2018-01-13 14:00:00,0.0,0.0,0.0,0.0
2018-01-13 15:00:00,0.0,0.0,0.0,0.0
2018-01-13 16:00:00,0.0,0.0,0.0,0.0
2018-01-13 17:00:00,0.0,0.0,0.0,0.0
2018-01-13 18:00:00,0.0,0.0,0.0,0.0
2018-01-13 19:00:00,0.0,0.0,0.0,0.0
2018-01-13 20:00:00,0.0,0.0,0.0,0.0
2018-01-13 21:00:00,0.0,0.0,0.0,0.0
2018-01-13 22:00:00,0.0,0.0,0.0,0.0
2018-01-13 23:00:00,0.0,0.0,0.0,0.0
2018-01-14 00:00:00,0.0,0.0,0.0,0.0
2018-01-14 01:00:00,1.0824630541871922,1.4088461538461543,1.055661764705882,0.6857894736842106
2018-01-14 02:00:00,0.0,0.0,0.0,0.0
2018-01-14 03:00:00,0.0,0.0,0.0,0.0
2018-01-14 04:00:00,0.0,0.0,0.0,0.0
2018-01-14 05:00:00,0.0,0.0,0.0,0.0
2018-01-14 06:00:00,0.0,0.0,0.0,0.0
2018-01-14 07:00:00,0.0,0.0,0.0,0.0
2018-01-14 08:00:00,0.0,0.0,0.0,0.0
2018-01-14 09:00:00,0.0,0.0,0.0,0.0
2018-01-14 10:00:00,0.0,0.0,0.0,0.0
2018-01-14 11:00:00,0.0,0.0,0.0,0.0
2018-01-14 12:00:00,8.02635782747605,6.156417910447761,5.2735888501742165,6.008734939759038
2018-01-14 13:00:00,0.0,4.664,0.0,0.0
2018-01-14 14:00:00,0.0,7.695238095238096,0.0,0.0
2018-01-14 15:00:00,0.0,0.0,0.0,0.0
2018-01-14 16:00:00,0.0,0.0,0.0,0.0
2018-01-14 17:00:00,0.0,0.0,0.0,0.0
2018-01-14 18:00:00,0.0,0.0,0.0,0.0
2018-01-14 19:00:00,0.0,0.0,0.0,0.0
2018-01-14 20:00:00,0.0,0.0,0.0,0.0
2018-01-14 21:00:00,0.0,0.0,0.0,0.0
2018-01-14 22:00:00,0.0,0.0,0.0,0.0
2018-01-14 23:00:00,0.0,0.0,0.0,0.0
2018-01-15 00:00:00,0.0,0.0,0.0,0.0
2018-01-15 01:00:00,1.2790625,1.2155555555555555,1.4022580645161289,0.4733333333333333
2018-01-15 02:00:00,0.0,0.0,0.0,0.0
2018-01-15 03:00:00,0.0,0.0,0.0,0.0
2018-01-15 04:00:00,0.0,0.0,0.0,0.0
2018-01-15 05:00:00,0.0,0.0,0.0,0.0
2018-01-15 06:00:00,0.0,0.0,0.0,0.0
2018-01-15 07:00:00,0.0,0.0,0.0,0.0
2018-01-15 08:00:00,0.0,0.0,0.0,0.0
2018-01-15 09:00:00,0.0,0.0,0.0,0.0
2018-01-15 10:00:00,0.0,0.0,0.0,0.0
2018-01-15 11:00:00,0.0,0.0,0.0,0.0
2018-01-15 12:00:00,8.275753424657534,5.9825,4.864,5.458431372549018
2018-01-15 13:00:00,0.0,0.0,0.0,0.0
2018-01-15 14:00:00,8.196,5.898970588235295,4.182222222222222,8.842500000000001
2018-01-15 15:00:00,0.0,0.0,0.0,0.0
2018-01-15 16:00:00,0.0,0.0,0.0,0.0
2018-01-15 17:00:00,0.0,0.0,0.0,0.0
2018-01-15 18:00:00,0.0,0.0,0.0,0.0
2018-01-15 19:00:00,0.0,0.0,0.0,0.0
2018-01-15 20:00:00,0.0,0.0,0.0,0.0
2018-01-15 21:00:00,0.0,0.0,0.0,0.0
2018-01-15 22:00:00,0.0,0.0,0.0,0.0
2018-01-15 23:00:00,0.0,0.0,0.0,0.0
2018-01-16 00:00:00,0.0,0.0,0.0,0.0
2018-01-16 01:00:00,1.5898947368421057,0.808,1.398695652173913,10.83888888888889
2018-01-16 02:00:00,0.0,0.325,0.82,0.0
2018-01-16 03:00:00,0.0,0.0,0.0,0.0
2018-01-16 04:00:00,0.0,0.0,0.0,0.0
2018-01-16 05:00:00,0.0,0.0,0.0,0.0
2018-01-16 06:00:00,0.0,0.0,0.0,0.0
2018-01-16 07:00:00,0.0,0.0,0.0,0.0
2018-01-16 08:00:00,0.0,0.0,0.0,0.0
2018-01-16 09:00:00,0.0,0.0,0.0,0.0
2018-01-16 10:00:00,0.0,0.0,0.0,0.0
2018-01-16 11:00:00,0.0,0.0,0.0,0.0
2018-01-16 12:00:00,7.547142857142858,0.0,6.214,11.670714285714284
2018-01-16 13:00:00,6.871990291262136,0.0,8.54,0.0
2018-01-16 14:00:00,6.125024630541869,5.751100000000003,6.1952027027027015,5.747272727272725
2018-01-16 15:00:00,0.0,0.0,0.0,0.0
2018-01-16 16:00:00,0.0,0.0,0.0,0.0
2018-01-16 17:00:00,0.0,0.0,0.0,0.0
2018-01-16 18:00:00,0.0,0.0,0.0,0.0
2018-01-16 19:00:00,0.0,0.0,0.0,0.0
2018-01-16 20:00:00,0.0,0.0,0.0,0.0
2018-01-16 21:00:00,0.0,0.0,0.0,0.0
2018-01-16 22:00:00,0.0,0.0,0.0,0.0
2018-01-16 23:00:00,0.0,0.0,0.0,0.0
2018-01-17 00:00:00,1.3216438356164384,0.0,1.4483333333333333,1.38125
2018-01-17 01:00:00,0.0,0.0,0.0,0.0
2018-01-17 02:00:00,2.96125,0.8966666666666668,1.77,0.0
2018-01-17 03:00:00,0.0,0.0,0.0,0.0
2018-01-17 04:00:00,0.0,0.0,0.0,0.0
2018-01-17 05:00:00,0.0,0.0,0.0,0.0
2018-01-17 06:00:00,0.0,0.0,0.0,0.0
2018-01-17 07:00:00,0.0,0.0,0.0,0.0
2018-01-17 08:00:00,0.0,0.0,0.0,0.0
2018-01-17 09:00:00,0.0,0.0,0.0,0.0
2018-01-17 10:00:00,0.0,0.0,0.0,0.0
2018-01-17 11:00:00,0.0,0.0,0.0,0.0
2018-01-17 12:00:00,0.0,0.0,0.0,0.0
2018-01-17 13:00:00,7.640522522522522,4.0672131147540975,5.107064439140813,7.718088235294118
2018-01-17 14:00:00,0.0,0.0,0.0,0.0
2018-01-17 15:00:00,0.0,0.0,0.0,0.0
2018-01-17 16:00:00,0.0,0.0,0.0,0.0
2018-01-17 17:00:00,0.0,0.0,0.0,0.0
2018-01-17 18:00:00,0.0,0.0,0.0,0.0
2018-01-17 19:00:00,0.0,0.0,0.0,0.0
2018-01-17 20:00:00,0.0,0.0,0.0,0.0
2018-01-17 21:00:00,0.0,0.0,0.0,0.0
2018-01-17 22:00:00,0.0,0.0,0.0,0.0
2018-01-17 23:00:00,0.0,0.0,0.0,0.0
2018-01-18 00:00:00,2.198,0.0,0.0,1.13
2018-01-18 01:00:00,0.0,0.0,0.0,0.0
2018-01-18 02:00:00,1.0483333333333331,1.1895000000000002,1.2579245283018867,1.096111111111111
2018-01-18 03:00:00,0.0,0.0,0.0,0.0
2018-01-18 04:00:00,0.0,0.0,0.0,0.0
2018-01-18 05:00:00,0.0,0.0,0.0,0.0
2018-01-18 06:00:00,0.0,0.0,0.0,0.0
2018-01-18 07:00:00,0.0,0.0,0.0,0.0
2018-01-18 08:00:00,0.0,0.0,0.0,0.0
2018-01-18 09:00:00,0.0,0.0,0.0,0.0
2018-01-18 10:00:00,0.0,0.0,0.0,0.0
2018-01-18 11:00:00,0.0,0.0,0.0,0.0
2018-01-18 12:00:00,0.0,0.0,0.0,0.0
2018-01-18 13:00:00,6.214082332761583,4.717899543378995,5.702000000000002,6.663684210526317
2018-01-18 14:00:00,0.0,0.0,0.0,0.0
2018-01-18 15:00:00,0.0,0.0,0.0,0.0
2018-01-18 16:00:00,0.0,0.0,0.0,0.0
2018-01-18 17:00:00,0.0,0.0,0.0,0.0
2018-01-18 18:00:00,0.0,0.0,0.0,0.0
2018-01-18 19:00:00,0.0,0.0,0.0,0.0
2018-01-18 20:00:00,0.0,0.0,0.0,0.0
2018-01-18 21:00:00,0.0,0.0,0.0,0.0
2018-01-18 22:00:00,0.0,0.0,0.0,0.0
2018-01-18 23:00:00,0.0,0.0,0.0,0.0
2018-01-19 00:00:00,0.0,0.0,0.0,0.0
2018-01-19 01:00:00,1.506567164179105,0.9389999999999998,1.0017475728155338,0.8512000000000001
2018-01-19 02:00:00,0.0,0.0,0.0,0.0
2018-01-19 03:00:00,0.0,0.0,0.0,0.0
2018-01-19 04:00:00,0.0,0.0,0.0,0.0
2018-01-19 05:00:00,0.0,0.0,0.0,0.0
2018-01-19 06:00:00,0.0,0.0,0.0,0.0
2018-01-19 07:00:00,0.0,0.0,0.0,0.0
2018-01-19 08:00:00,0.0,0.0,0.0,0.0
2018-01-19 09:00:00,0.0,0.0,0.0,0.0
2018-01-19 10:00:00,0.0,0.0,0.0,0.0
2018-01-19 11:00:00,0.0,0.0,0.0,0.0
2018-01-19 12:00:00,0.0,0.0,0.0,0.0
2018-01-19 13:00:00,6.999246031746034,9.494782608695647,6.524845173041889,5.623300000000003
2018-01-19 14:00:00,0.0,10.070344827586212,0.0,0.0
2018-01-19 15:00:00,0.0,0.0,0.0,0.0
2018-01-19 16:00:00,0.0,0.0,0.0,0.0
2018-01-19 17:00:00,0.0,0.0,0.0,0.0
2018-01-19 18:00:00,0.0,0.0,0.0,0.0
2018-01-19 19:00:00,0.0,0.0,0.0,0.0
2018-01-19 20:00:00,0.0,0.0,0.0,0.0
2018-01-19 21:00:00,0.0,0.0,0.0,0.0
2018-01-19 22:00:00,0.0,0.0,0.0,0.0
2018-01-19 23:00:00,0.0,0.0,0.0,0.0
2018-01-20 00:00:00,0.0,0.0,0.0,0.0
2018-01-20 01:00:00,1.1405583756345177,1.2066666666666668,1.279580419580419,1.0743181818181822
2018-01-20 02:00:00,0.0,0.0,0.0,0.0
2018-01-20 03:00:00,0.0,1.03,0.0,0.0
2018-01-20 04:00:00,0.0,0.0,0.0,0.0
2018-01-20 05:00:00,0.0,0.0,0.0,0.0
2018-01-20 06:00:00,0.0,0.0,0.0,0.0
2018-01-20 07:00:00,0.0,0.0,0.0,0.0
2018-01-20 08:00:00,0.0,0.0,0.0,0.0
2018-01-20 09:00:00,0.0,0.0,0.0,0.0
2018-01-20 10:00:00,0.0,0.0,0.0,0.0
2018-01-20 11:00:00,0.0,0.0,0.0,0.0
2018-01-20 12:00:00,9.023111702127656,8.41179487179487,6.192395833333335,8.140067567567565
2018-01-20 13:00:00,0.0,0.0,0.0,0.0
2018-01-20 14:00:00,0.0,5.220205761316873,11.543529411764707,0.0
2018-01-20 15:00:00,0.0,0.0,0.0,0.0
2018-01-20 16:00:00,0.0,0.0,0.0,0.0
2018-01-20 17:00:00,0.0,0.0,0.0,0.0
2018-01-20 18:00:00,0.0,0.0,0.0,0.0
2018-01-20 19:00:00,0.0,0.0,0.0,0.0
2018-01-20 20:00:00,0.0,0.0,0.0,0.0
2018-01-20 21:00:00,0.0,0.0,0.0,0.0
2018-01-20 22:00:00,0.0,0.0,0.0,0.0
2018-01-20 23:00:00,0.0,0.0,0.0,0.0
2018-01-21 00:00:00,0.0,0.0,0.0,0.0
2018-01-21 01:00:00,1.0169999999999997,1.1814285714285713,1.166818181818182,1.076
2018-01-21 02:00:00,0.0,1.856,0.0,0.0
2018-01-21 03:00:00,0.0,0.0,0.0,0.0
2018-01-21 04:00:00,0.0,0.0,0.0,0.0
2018-01-21 05:00:00,0.0,0.0,0.0,0.0
2018-01-21 06:00:00,0.0,0.0,0.0,0.0
2018-01-21 07:00:00,0.0,0.0,0.0,0.0
2018-01-21 08:00:00,0.0,0.0,0.0,0.0
2018-01-21 09:00:00,0.0,0.0,0.0,0.0
2018-01-21 10:00:00,0.0,0.0,0.0,0.0
2018-01-21 11:00:00,0.0,0.0,0.0,0.0
2018-01-21 12:00:00,7.220505050505048,0.0,8.114761904761904,7.815443037974686
2018-01-21 13:00:00,0.0,0.0,0.0,0.0
2018-01-21 14:00:00,8.297065217391301,6.125861027190332,4.778863636363637,7.750365853658538
2018-01-21 15:00:00,0.0,0.0,0.0,0.0
2018-01-21 16:00:00,0.0,0.0,0.0,0.0
2018-01-21 17:00:00,0.0,0.0,0.0,0.0
2018-01-21 18:00:00,0.0,0.0,0.0,0.0
2018-01-21 19:00:00,0.0,0.0,0.0,0.0
2018-01-21 20:00:00,0.0,0.0,0.0,0.0
2018-01-21 21:00:00,0.0,0.0,0.0,0.0
2018-01-21 22:00:00,0.0,0.0,0.0,0.0
2018-01-21 23:00:00,0.0,0.0,0.0,0.0
2018-01-22 00:00:00,1.5274,0.0,1.0134615384615384,0.8655555555555556
2018-01-22 01:00:00,0.0,0.0,0.0,0.0
2018-01-22 02:00:00,0.0,0.7923076923076923,1.136111111111111,0.0
2018-01-22 03:00:00,0.0,0.0,0.0,0.0
2018-01-22 04:00:00,0.0,0.0,0.0,0.0
2018-01-22 05:00:00,0.0,0.0,0.0,0.0
2018-01-22 06:00:00,0.0,0.0,0.0,0.0
2018-01-22 07:00:00,0.0,0.0,0.0,0.0
2018-01-22 08:00:00,0.0,0.0,0.0,0.0
2018-01-22 09:00:00,0.0,0.0,0.0,0.0
2018-01-22 10:00:00,0.0,0.0,0.0,0.0
2018-01-22 11:00:00,0.0,0.0,0.0,0.0
2018-01-22 12:00:00,0.0,0.0,0.0,0.0
2018-01-22 13:00:00,5.857977528089886,4.207191489361698,6.719661016949154,7.8696124031007715
2018-01-22 14:00:00,0.0,0.0,0.0,0.0
2018-01-22 15:00:00,0.0,0.0,0.0,0.0
2018-01-22 16:00:00,0.0,0.0,0.0,0.0
2018-01-22 17:00:00,0.0,0.0,0.0,0.0
2018-01-22 18:00:00,0.0,0.0,0.0,0.0
2018-01-22 19:00:00,0.0,0.0,0.0,0.0
2018-01-22 20:00:00,0.0,0.0,0.0,0.0
2018-01-22 21:00:00,0.0,0.0,0.0,0.0
2018-01-22 22:00:00,0.0,0.0,0.0,0.0
2018-01-22 23:00:00,0.0,0.0,0.0,0.0
2018-01-23 00:00:00,1.484166666666667,0.0,0.0,1.4475
2018-01-23 01:00:00,0.0,0.0,0.0,0.0
2018-01-23 02:00:00,1.5474193548387096,0.8789473684210526,1.1753225806451608,1.5833333333333333
2018-01-23 03:00:00,0.0,0.0,0.0,0.0
2018-01-23 04:00:00,0.0,0.0,0.0,0.0
2018-01-23 05:00:00,0.0,0.0,0.0,0.0
2018-01-23 06:00:00,0.0,0.0,0.0,0.0
2018-01-23 07:00:00,0.0,0.0,0.0,0.0
2018-01-23 08:00:00,0.0,0.0,0.0,0.0
2018-01-23 09:00:00,0.0,0.0,0.0,0.0
2018-01-23 10:00:00,0.0,0.0,0.0,0.0
2018-01-23 11:00:00,0.0,0.0,0.0,0.0
2018-01-23 12:00:00,0.0,0.0,0.0,0.0
2018-01-23 13:00:00,7.34103896103896,6.451019417475731,6.102873082287308,6.013193277310925
2018-01-23 14:00:00,0.0,0.0,0.0,0.0
2018-01-23 15:00:00,0.0,0.0,0.0,0.0
2018-01-23 16:00:00,0.0,0.0,0.0,0.0
2018-01-23 17:00:00,0.0,0.0,0.0,0.0
2018-01-23 18:00:00,0.0,0.0,0.0,0.0
2018-01-23 19:00:00,0.0,0.0,0.0,0.0
2018-01-23 20:00:00,0.0,0.0,0.0,0.0
2018-01-23 21:00:00,0.0,0.0,0.0,0.0
2018-01-23 22:00:00,0.0,0.0,0.0,0.0
2018-01-23 23:00:00,0.0,0.0,0.0,0.0
2018-01-24 00:00:00,0.0,0.0,0.0,0.0
2018-01-24 01:00:00,0.0,0.8077777777777778,0.0,0.84
2018-01-24 02:00:00,1.399166666666667,0.7920833333333333,1.209142857142858,1.1424999999999998
2018-01-24 03:00:00,0.0,0.0,0.0,0.0
2018-01-24 04:00:00,0.0,0.0,0.0,0.0
2018-01-24 05:00:00,0.0,0.0,0.0,0.0
2018-01-24 06:00:00,0.0,0.0,0.0,0.0
2018-01-24 07:00:00,0.0,0.0,0.0,0.0
2018-01-24 08:00:00,0.0,0.0,0.0,0.0
2018-01-24 09:00:00,0.0,0.0,0.0,0.0
2018-01-24 10:00:00,0.0,0.0,0.0,0.0
2018-01-24 11:00:00,0.0,0.0,0.0,0.0
2018-01-24 12:00:00,0.0,0.0,0.0,0.0
2018-01-24 13:00:00,6.018101265822788,5.882178988326849,6.515639229422067,7.451129568106314
2018-01-24 14:00:00,0.0,7.069090909090908,0.0,0.0
2018-01-24 15:00:00,0.0,0.0,0.0,0.0
2018-01-24 16:00:00,0.0,0.0,0.0,0.0
2018-01-24 17:00:00,0.0,0.0,0.0,0.0
2018-01-24 18:00:00,0.0,0.0,0.0,0.0
2018-01-24 19:00:00,0.0,0.0,0.0,0.0
2018-01-24 20:00:00,0.0,0.0,0.0,0.0
2018-01-24 21:00:00,0.0,0.0,0.0,0.0
2018-01-24 22:00:00,0.0,0.0,0.0,0.0
2018-01-24 23:00:00,0.0,0.0,0.0,0.0
2018-01-25 00:00:00,0.0,0.0,0.0,0.0
2018-01-25 01:00:00,2.1336486486486472,0.926,0.999,1.2784375
2018-01-25 02:00:00,0.0,0.0,0.0,0.0
2018-01-25 03:00:00,0.0,0.0,0.0,0.0
2018-01-25 04:00:00,0.0,0.0,0.0,0.0
2018-01-25 05:00:00,0.0,0.0,0.0,0.0
2018-01-25 06:00:00,0.0,0.0,0.0,0.0
2018-01-25 07:00:00,0.0,0.0,0.0,0.0
2018-01-25 08:00:00,0.0,0.0,0.0,0.0
2018-01-25 09:00:00,0.0,0.0,0.0,0.0
2018-01-25 10:00:00,0.0,0.0,0.0,0.0
2018-01-25 11:00:00,0.0,0.0,0.0,0.0
2018-01-25 12:00:00,7.589716981132087,5.5236559139784935,5.5401574803149565,6.065068493150686
2018-01-25 13:00:00,0.0,0.0,0.0,0.0
2018-01-25 14:00:00,0.0,7.869848484848485,6.61375,0.0
2018-01-25 15:00:00,0.0,0.0,0.0,0.0
2018-01-25 16:00:00,0.0,0.0,0.0,0.0
2018-01-25 17:00:00,0.0,0.0,0.0,0.0
2018-01-25 18:00:00,0.0,0.0,0.0,0.0
2018-01-25 19:00:00,0.0,0.0,0.0,0.0
2018-01-25 20:00:00,0.0,0.0,0.0,0.0
2018-01-25 21:00:00,0.0,0.0,0.0,0.0
2018-01-25 22:00:00,0.0,0.0,0.0,0.0
2018-01-25 23:00:00,0.0,0.0,0.0,0.0
2018-01-26 00:00:00,0.0,0.0,0.0,0.0
2018-01-26 01:00:00,1.1535638297872328,1.4037037037037037,1.4744871794871794,0.9820833333333332
2018-01-26 02:00:00,0.0,0.0,0.0,0.0
2018-01-26 03:00:00,0.0,1.5799999999999998,0.0,0.0
2018-01-26 04:00:00,0.0,0.0,0.0,0.0
2018-01-26 05:00:00,0.0,0.0,0.0,0.0
2018-01-26 06:00:00,0.0,0.0,0.0,0.0
2018-01-26 07:00:00,0.0,0.0,0.0,0.0
2018-01-26 08:00:00,0.0,0.0,0.0,0.0
2018-01-26 09:00:00,0.0,0.0,0.0,0.0
2018-01-26 10:00:00,0.0,0.0,0.0,0.0
2018-01-26 11:00:00,0.0,0.0,0.0,0.0
2018-01-26 12:00:00,7.85425925925925,6.23,5.723529411764706,5.158749999999997
2018-01-26 13:00:00,0.0,0.0,0.0,0.0
2018-01-26 14:00:00,8.6228125,5.464572271386432,6.703396226415092,4.4037500000000005
2018-01-26 15:00:00,0.0,0.0,0.0,0.0
2018-01-26 16:00:00,0.0,0.0,0.0,0.0
2018-01-26 17:00:00,0.0,0.0,0.0,0.0
2018-01-26 18:00:00,0.0,0.0,0.0,0.0
2018-01-26 19:00:00,0.0,0.0,0.0,0.0
2018-01-26 20:00:00,0.0,0.0,0.0,0.0
2018-01-26 21:00:00,0.0,0.0,0.0,0.0
2018-01-26 22:00:00,0.0,0.0,0.0,0.0
2018-01-26 23:00:00,0.0,0.0,0.0,0.0
2018-01-27 00:00:00,0.0,0.0,0.0,0.0
2018-01-27 01:00:00,1.418965517241379,0.0,0.909,1.23375
2018-01-27 02:00:00,0.0,1.245,0.0,0.0
2018-01-27 03:00:00,0.0,0.0,0.0,0.0
2018-01-27 04:00:00,0.0,0.0,0.0,0.0
2018-01-27 05:00:00,0.0,0.0,0.0,0.0
2018-01-27 06:00:00,0.0,0.0,0.0,0.0
2018-01-27 07:00:00,0.0,0.0,0.0,0.0
2018-01-27 08:00:00,0.0,0.0,0.0,0.0
2018-01-27 09:00:00,0.0,0.0,0.0,0.0
2018-01-27 10:00:00,0.0,0.0,0.0,0.0
2018-01-27 11:00:00,0.0,0.0,0.0,0.0
2018-01-27 12:00:00,10.13181818181818,0.0,0.0,8.15
2018-01-27 13:00:00,6.78011019283747,4.603563218390804,6.325213675213671,5.341311475409837
2018-01-27 14:00:00,0.0,0.0,0.0,0.0
2018-01-27 15:00:00,0.0,0.0,0.0,0.0
2018-01-27 16:00:00,0.0,0.0,0.0,0.0
2018-01-27 17:00:00,0.0,0.0,0.0,0.0
2018-01-27 18:00:00,0.0,0.0,0.0,0.0
2018-01-27 19:00:00,0.0,0.0,0.0,0.0
2018-01-27 20:00:00,0.0,0.0,0.0,0.0
2018-01-27 21:00:00,0.0,0.0,0.0,0.0
2018-01-27 22:00:00,0.0,0.0,0.0,0.0
2018-01-27 23:00:00,0.0,0.0,0.0,0.0
2018-01-28 00:00:00,1.1612121212121214,0.0,0.0,1.42
2018-01-28 01:00:00,0.0,0.0,0.0,0.0
2018-01-28 02:00:00,1.59,1.1163793103448276,1.0480000000000005,0.0
